hhnum,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15
111053,1,2,1,2,2,2,3,3,3,3,3,2,7,5,1
111069,1,1,1,1,4,2,3,3,3,3,3,2,2,3,4
111071,1,1,1,1,1,2,2,2,2,2,2,1,1,6,3
111084,1,2,3,2,3,2,4,4,4,4,4,5,1,1,4
111093,1,1,2,1,1,1,1,1,1,1,1,2,2,3,3
111096,1,2,1,1,1,1,1,1,1,1,1,5,1,3,4
111101,1,1,2,2,1,2,7,7,7,7,7,1,1,1,1
111110,1,2,2,1,3,2,2,2,2,2,2,4,3,1,2
111121,1,2,2,1,2,2,6,6,6,6,6,3,2,1,1
111139,1,1,2,3,1,2,2,2,2,2,2,3,1,1,1
111145,1,1,2,2,3,2,3,3,3,3,3,11,2,3,5
111146,1,2,1,1,1,3,1,1,1,1,1,3,1,1,1
111148,1,2,1,2,2,2,4,4,4,4,4,5,2,3,3
111161,1,1,2,1,1,1,3,3,3,3,3,8,5,1,1
111177,,,,,,,,,,,,,,,
111196,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1
111202,1,2,2,1,3,2,1,1,1,1,1,3,1,1,1
111214,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1
111236,1,1,2,1,4,2,1,1,1,1,1,3,1,1,1
111238,1,1,2,4,3,1,3,3,3,3,3,6,1,1,1
111239,1,2,3,1,2,2,4,4,4,4,4,3,2,3,1
111262,1,2,2,1,1,1,4,4,4,4,4,7,1,1,1
111266,,,,,,,,,,,,,,,
111267,1,1,1,1,2,3,2,2,2,2,2,6,3,1,1
111272,1,2,1,2,2,1,1,1,1,1,1,3,4,2,3
111282,1,2,1,1,1,4,1,1,1,1,1,2,2,3,1
111297,1,1,1,2,1,3,1,1,1,1,1,5,4,6,6
111302,1,2,1,2,3,2,1,1,1,1,1,5,2,2,3
111317,1,1,1,2,1,2,3,3,3,3,3,2,1,1,1
111329,,,,,,,,,,,,,,,
111334,,,,,,,,,,,,,,,
111335,1,2,2,1,1,1,2,2,2,2,2,3,6,1,2
111353,1,1,1,2,1,1,3,3,3,3,3,1,2,2,3
111367,1,2,1,2,1,4,3,3,3,3,3,1,1,1,3
111371,1,1,1,1,1,4,3,3,3,3,3,2,2,1,2
111391,1,1,2,1,2,1,2,2,2,2,2,4,1,1,2
111395,1,2,1,1,2,2,1,1,1,1,1,2,5,1,3
111450,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1
111455,1,1,1,1,2,2,2,2,2,2,2,5,7,5,11
111457,1,2,1,3,3,3,4,4,4,4,4,1,1,1,2
111469,1,2,3,2,2,1,1,1,1,1,1,3,1,1,5
111477,1,1,3,2,1,3,2,2,2,2,2,6,3,1,1
111482,1,2,1,1,2,1,1,1,1,1,1,6,2,1,1
111496,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1
111523,,,,,,,,,,,,,,,
111535,1,2,1,3,2,2,3,3,3,3,3,7,9,12,8
111536,1,1,1,1,2,1,6,6,6,6,6,1,1,1,1
111541,1,2,1,2,2,1,2,2,2,2,2,4,1,1,1
111543,1,1,1,2,3,3,2,2,2,2,2,4,1,1,1
111558,1,1,2,1,1,3,2,2,2,2,2,3,1,1,1
111562,,,,,,,,,,,,,,,
111565,1,1,2,2,2,4,2,2,2,2,2,2,1,1,1
111566,,,,,,,,,,,,,,,
111573,,,,,,,,,,,,,,,
111575,1,2,2,2,1,2,3,3,3,3,3,1,6,1,1
111577,,,,,,,,,,,,,,,
111588,1,1,1,1,1,1,2,2,2,2,2,7,1,1,1
111589,1,1,2,2,1,4,7,7,7,7,7,1,3,1,1
111591,1,1,3,2,1,1,3,3,3,3,3,4,2,3,4
111592,,,,,,,,,,,,,,,
111612,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1
111613,1,2,3,1,2,1,1,1,1,1,1,3,1,2,1
111620,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1
111627,,,,,,,,,,,,,,,
111632,1,1,2,1,2,5,5,5,5,5,5,5,9,1,1
111635,1,2,1,2,2,5,1,1,1,1,1,5,1,2,4
111651,1,2,1,4,1,1,1,1,1,1,1,3,2,3,3
111654,1,1,1,1,2,3,1,1,1,1,1,2,1,2,1
111656,1,1,1,2,1,5,3,3,3,3,3,1,7,3,5
111663,1,1,1,1,1,6,3,3,3,3,3,11,10,3,8
111672,1,2,1,2,1,6,1,1,1,1,1,3,1,1,1
111683,1,1,3,2,1,1,1,1,1,1,1,3,1,1,1
111686,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1
111694,,,,,,,,,,,,,,,
111698,1,2,3,2,2,4,2,2,2,2,2,7,1,1,2
111710,1,2,1,2,3,1,1,1,1,1,1,6,2,3,3
111718,1,2,1,2,1,3,1,1,1,1,1,1,1,4,7
111719,1,2,2,2,2,5,2,2,2,2,2,3,1,1,2
111729,1,1,1,4,2,1,2,2,2,2,2,5,4,6,3
111730,1,1,1,1,3,2,1,1,1,1,1,5,1,1,1
111740,1,2,1,1,3,3,3,3,3,3,3,5,1,1,1
111745,1,1,1,2,1,1,6,6,6,6,6,1,1,1,1
111748,1,1,1,2,2,3,2,2,2,2,2,1,1,1,1
111753,1,1,1,1,1,2,2,2,2,2,2,2,4,2,1
111769,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1
111774,1,1,3,2,3,1,1,1,1,1,1,6,5,4,2
111797,1,1,1,3,4,2,3,3,3,3,3,11,10,7,4
111805,1,1,1,2,2,1,1,1,1,1,1,4,2,3,4
111823,1,1,1,2,2,1,5,5,5,5,5,3,1,1,2
111825,,,,,,,,,,,,,,,
111826,1,2,1,2,4,2,5,5,5,5,5,6,5,5,12
111834,1,2,2,1,2,1,4,4,4,4,4,3,2,1,1
111835,1,1,1,1,2,3,5,5,5,5,5,1,6,4,7
111855,1,1,1,2,3,2,3,3,3,3,3,6,9,1,1
111859,,,,,,,,,,,,,,,
111867,1,2,1,2,3,3,7,7,7,7,7,7,3,4,5
111892,1,2,3,2,1,3,2,2,2,2,2,7,6,8,9
111893,1,1,1,2,2,3,1,1,1,1,1,2,1,1,2
111896,1,2,2,1,2,4,1,1,1,1,1,2,8,3,3
111898,1,1,1,2,2,4,2,2,2,2,2,1,1,1,1
111899,1,2,1,1,2,3,4,4,4,4,4,8,3,4,13
111926,,,,,,,,,,,,,,,
111942,1,1,1,2,1,2,1,1,1,1,1,5,9,1,2
111944,1,2,1,1,2,1,2,2,2,2,2,4,1,2,1
111945,1,2,1,2,1,3,2,2,2,2,2,1,1,2,1
111956,1,1,1,2,1,2,5,5,5,5,5,1,2,2,1
111960,1,1,3,1,1,1,1,1,1,1,1,4,2,1,3
111971,1,1,1,1,1,3,3,3,3,3,3,5,2,1,1
112000,1,1,2,2,2,2,5,5,5,5,5,8,5,5,11
112001,1,2,1,1,2,5,1,1,1,1,1,8,1,1,1
112003,1,1,1,1,4,5,2,2,2,2,2,1,1,1,1
112006,,,,,,,,,,,,,,,
112019,1,2,1,2,2,4,1,1,1,1,1,1,1,1,1
112022,1,1,1,1,1,2,1,1,1,1,1,5,5,2,1
112034,1,1,2,2,2,2,1,1,1,1,1,1,2,1,3
112051,1,2,1,3,1,3,2,2,2,2,2,2,11,11,6
112062,1,1,1,1,1,4,3,3,3,3,3,2,2,3,5
112063,1,1,1,1,2,3,2,2,2,2,2,5,1,2,4
112065,1,2,2,1,1,2,6,6,6,6,6,9,5,5,9
112081,1,1,1,2,2,4,3,3,3,3,3,2,1,1,1
112085,1,2,3,1,2,1,3,3,3,3,3,3,1,1,1
112091,1,1,1,1,3,3,2,2,2,2,2,3,1,1,1
112096,1,1,2,2,1,5,2,2,2,2,2,4,1,5,1
112102,1,1,1,1,3,5,2,2,2,2,2,4,2,3,5
112115,1,1,1,1,1,5,6,6,6,6,6,5,1,2,1
112127,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1
112132,1,1,2,2,3,3,2,2,2,2,2,2,1,2,1
112138,1,1,1,1,3,2,5,5,5,5,5,5,4,2,1
112151,1,2,1,2,3,2,1,1,1,1,1,3,1,1,1
112158,,,,,,,,,,,,,,,
112159,1,2,1,1,1,1,2,2,2,2,2,5,2,2,3
112171,1,2,2,1,1,1,1,1,1,1,1,1,1,6,3
112187,,,,,,,,,,,,,,,
112200,1,2,2,2,3,2,2,2,2,2,2,5,5,2,1
112204,1,2,2,1,1,1,1,1,1,1,1,3,5,1,2
112210,1,2,2,2,5,1,3,3,3,3,3,3,1,1,1
112221,,,,,,,,,,,,,,,
112224,,,,,,,,,,,,,,,
112241,1,1,1,1,1,1,3,3,3,3,3,2,2,3,1
112245,,,,,,,,,,,,,,,
112255,1,2,1,1,1,2,1,1,1,1,1,2,2,3,1
112261,,,,,,,,,,,,,,,
112281,1,1,1,1,1,2,2,2,2,2,2,10,3,4,4
112291,1,1,2,3,2,3,3,3,3,3,3,1,1,1,1
112305,,,,,,,,,,,,,,,
112308,1,1,1,1,1,2,1,1,1,1,1,4,4,2,1
112319,1,2,1,2,2,1,2,2,2,2,2,5,1,2,4
112320,1,2,1,2,3,1,1,1,1,1,1,5,1,2,5
112328,1,1,1,2,2,3,3,3,3,3,3,2,9,7,8
112341,1,1,1,2,1,4,1,1,1,1,1,4,1,1,1
112354,1,2,3,1,1,4,3,3,3,3,3,11,3,7,8
112365,1,1,1,2,3,3,3,3,3,3,3,4,1,2,4
112373,1,2,2,2,2,2,4,4,4,4,4,1,1,1,1
112376,1,1,2,1,3,2,2,2,2,2,2,3,1,1,1
112384,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
112391,1,2,1,1,1,3,5,5,5,5,5,10,8,13,2
112396,1,2,1,2,3,2,3,3,3,3,3,3,4,1,4
112407,1,2,2,1,4,4,5,5,5,5,5,6,7,5,12
112414,1,2,3,2,3,2,1,1,1,1,1,5,4,2,1
112416,1,1,2,2,3,1,2,2,2,2,2,4,1,1,1
112436,1,1,1,1,2,1,2,2,2,2,2,9,1,1,1
112441,1,1,1,1,4,1,2,2,2,2,2,1,4,2,1
112447,1,1,1,1,1,1,2,2,2,2,2,5,4,2,1
112455,,,,,,,,,,,,,,,
112456,,,,,,,,,,,,,,,
112473,,,,,,,,,,,,,,,
112477,1,1,3,1,3,3,1,1,1,1,1,2,1,1,2
112482,,,,,,,,,,,,,,,
112496,1,2,1,1,4,2,1,1,1,1,1,4,1,1,1
112518,1,1,1,1,1,3,3,3,3,3,3,3,2,6,2
112523,1,1,3,2,2,3,4,4,4,4,4,4,1,1,1
112525,1,1,2,2,1,5,3,3,3,3,3,6,1,1,1
112526,1,1,1,1,4,1,1,1,1,1,1,5,2,1,3
112532,1,2,2,1,1,1,3,3,3,3,3,8,1,1,1
112536,1,1,1,2,1,2,2,2,2,2,2,1,3,1,1
112561,1,1,1,1,4,2,4,4,4,4,4,1,1,4,2
112562,1,1,3,2,1,4,4,4,4,4,4,4,1,1,2
112571,1,1,1,1,1,1,6,6,6,6,6,6,2,1,3
112574,1,2,2,2,2,1,1,1,1,1,1,4,1,1,2
112577,1,1,1,1,2,5,3,3,3,3,3,11,2,3,8
112583,1,2,1,1,4,3,1,1,1,1,1,5,1,4,7
112607,1,1,1,2,1,5,5,5,5,5,5,3,3,4,2
112616,1,1,1,1,2,2,2,2,2,2,2,1,3,1,1
112621,1,1,1,2,3,3,2,2,2,2,2,4,1,1,2
112629,1,1,2,2,2,1,6,6,6,6,6,1,1,1,1
112635,1,1,2,1,1,5,3,3,3,3,3,8,1,1,1
112644,1,1,1,2,3,1,1,1,1,1,1,2,4,2,6
112657,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1
112658,1,1,1,1,1,4,4,4,4,4,4,1,2,3,1
112663,1,1,3,2,1,1,3,3,3,3,3,5,1,4,4
112664,1,2,2,2,1,1,1,1,1,1,1,4,7,3,11
112668,,,,,,,,,,,,,,,
112669,1,2,1,1,1,1,3,3,3,3,3,5,2,1,3
112697,1,2,1,1,2,1,2,2,2,2,2,3,1,1,2
112706,1,2,1,2,1,5,6,6,6,6,6,4,1,1,1
112725,1,1,1,2,3,1,3,3,3,3,3,1,5,3,5
112735,1,1,1,2,3,3,1,1,1,1,1,6,1,1,2
112777,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6
112781,1,1,1,1,1,3,6,6,6,6,6,4,1,1,2
112783,1,1,1,2,3,2,4,4,4,4,4,3,1,1,1
112795,1,2,3,2,1,3,2,2,2,2,2,6,3,1,1
112807,,,,,,,,,,,,,,,
112819,,,,,,,,,,,,,,,
112826,,,,,,,,,,,,,,,
112828,1,2,1,2,2,3,1,1,1,1,1,4,1,1,1
112831,1,2,3,1,1,3,3,3,3,3,3,2,2,1,2
112832,1,1,3,2,1,5,2,2,2,2,2,2,5,5,4
112840,1,1,1,1,1,1,3,3,3,3,3,4,1,1,1
112844,1,2,2,1,4,1,1,1,1,1,1,3,2,1,1
112849,1,2,2,1,1,2,2,2,2,2,2,3,6,4,2
112851,1,2,1,2,3,1,5,5,5,5,5,1,1,1,1
112859,1,2,1,1,2,1,1,1,1,1,1,3,8,3,3
112861,1,2,3,1,1,1,2,2,2,2,2,1,1,1,1
112864,1,1,1,2,3,1,1,1,1,1,1,6,2,1,3
112867,1,2,2,1,2,3,1,1,1,1,1,3,1,1,1
112868,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1
112896,1,1,1,1,1,2,1,1,1,1,1,5,12,6,3
112899,1,1,1,1,2,1,3,3,3,3,3,4,1,2,4
112901,1,1,3,2,3,3,2,2,2,2,2,6,5,1,2
112904,1,2,3,2,1,4,4,4,4,4,4,1,3,1,1
112905,1,2,3,2,2,1,2,2,2,2,2,1,1,1,2
112911,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1
112931,1,1,1,2,2,1,5,5,5,5,5,4,1,1,2
112944,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1
112946,1,1,1,2,1,3,1,1,1,1,1,4,2,2,3
112960,1,1,2,2,1,2,2,2,2,2,2,5,4,6,6
112973,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2
112980,1,1,1,1,3,1,4,4,4,4,4,3,1,4,2
112982,1,1,1,2,4,1,1,1,1,1,1,9,4,2,3
112992,,,,,,,,,,,,,,,
112995,1,1,2,1,1,2,1,1,1,1,1,6,1,4,4
113002,1,1,3,3,1,5,2,2,2,2,2,1,3,4,5
113013,1,1,2,2,1,3,1,1,1,1,1,3,2,2,3
113027,1,1,2,1,1,2,1,1,1,1,1,1,4,4,7
113031,1,2,2,2,1,1,2,2,2,2,2,5,4,6,3
113034,1,1,1,1,2,1,3,3,3,3,3,6,1,4,4
113036,1,2,2,1,2,4,2,2,2,2,2,2,1,1,1
113052,1,1,1,1,1,1,1,1,1,1,1,6,2,1,3
113057,1,2,2,1,3,1,1,1,1,1,1,2,4,2,1
113069,1,1,1,1,1,4,5,5,5,5,5,4,1,1,1
113081,1,2,2,1,2,3,3,3,3,3,3,1,1,1,1
113096,1,1,1,1,1,5,3,3,3,3,3,4,1,1,1
113113,1,2,3,2,4,2,2,2,2,2,2,4,5,5,2
113118,,,,,,,,,,,,,,,
113122,,,,,,,,,,,,,,,
113141,1,2,1,2,4,1,1,1,1,1,1,3,4,2,3
113145,1,2,1,1,2,2,1,1,1,1,1,5,12,9,3
113158,1,1,1,2,2,4,3,3,3,3,3,11,10,7,8
113174,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2
113186,1,2,1,1,1,3,2,2,2,2,2,5,2,5,1
113201,,,,,,,,,,,,,,,
113208,1,1,1,1,2,5,7,7,7,7,7,1,1,1,1
113212,,,,,,,,,,,,,,,
113216,1,1,2,2,1,1,1,1,1,1,1,1,5,5,3
113238,1,1,1,1,4,3,2,2,2,2,2,10,1,2,4
113246,1,2,1,1,2,2,1,1,1,1,1,2,4,6,10
113254,,,,,,,,,,,,,,,
113259,1,1,2,1,1,1,5,5,5,5,5,1,8,10,4
113266,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
113267,1,1,1,2,2,1,6,6,6,6,6,3,1,1,1
113282,1,1,1,2,2,1,3,3,3,3,3,1,1,1,1
113286,1,2,1,3,4,1,1,1,1,1,1,3,1,1,1
113294,1,1,1,2,2,2,1,1,1,1,1,1,4,2,3
113295,1,1,1,1,1,3,2,2,2,2,2,6,3,1,1
113302,1,2,1,1,4,1,2,2,2,2,2,1,1,1,1
113307,1,1,1,1,2,3,1,1,1,1,1,5,8,6,3
113314,1,1,1,2,2,5,3,3,3,3,3,2,5,3,5
113321,1,2,1,1,2,3,4,4,4,4,4,3,2,2,1
113326,1,2,1,2,2,1,2,2,2,2,2,6,1,1,1
113334,1,1,2,1,2,4,1,1,1,1,1,2,2,3,3
113351,1,1,1,2,1,6,3,3,3,3,3,11,10,7,8
113363,1,1,3,1,2,1,4,4,4,4,4,10,6,4,2
113378,1,1,1,1,1,4,4,4,4,4,4,1,1,4,2
113386,1,1,1,2,1,1,1,1,1,1,1,1,4,1,6
113387,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1
113391,1,2,1,1,1,1,3,3,3,3,3,1,1,1,1
113398,1,1,1,1,2,6,3,3,3,3,3,3,10,7,8
113403,1,2,1,2,1,1,4,4,4,4,4,3,1,1,1
113412,1,2,2,1,4,2,4,4,4,4,4,1,4,13,7
113419,1,2,2,2,3,1,2,2,2,2,2,1,2,2,1
113427,1,2,1,2,1,2,3,3,3,3,3,6,6,1,2
113430,1,1,1,2,2,2,2,2,2,2,2,5,1,1,1
113435,1,1,3,1,2,2,6,6,6,6,6,2,1,1,1
113438,1,1,1,1,2,5,2,2,2,2,2,7,1,1,2
113472,1,1,2,2,1,1,1,1,1,1,1,5,1,1,1
113475,1,2,2,1,1,2,5,5,5,5,5,1,1,4,4
113479,1,2,1,3,4,2,1,1,1,1,1,2,2,3,3
113484,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1
113489,1,2,1,1,2,5,1,1,1,1,1,4,7,3,5
113493,1,1,1,2,1,1,2,2,2,2,2,2,9,1,1
113499,1,1,1,1,4,1,5,5,5,5,5,6,5,5,4
113501,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1
113505,1,2,1,2,1,1,1,1,1,1,1,6,1,1,1
113507,1,2,1,1,2,5,4,4,4,4,4,10,3,1,1
113519,1,1,1,1,2,6,1,1,1,1,1,6,1,1,1
113552,1,1,2,1,2,4,2,2,2,2,2,2,2,3,4
113563,1,2,1,1,1,6,3,3,3,3,3,6,1,1,2
113570,1,2,3,1,1,3,2,2,2,2,2,1,3,1,1
113579,,,,,,,,,,,,,,,
113581,1,2,1,1,2,1,2,2,2,2,2,12,4,2,1
113583,1,1,3,1,3,6,2,2,2,2,2,5,2,2,3
113593,1,1,1,2,4,1,3,3,3,3,3,2,4,2,3
113595,,,,,,,,,,,,,,,
113596,1,1,3,4,3,3,1,1,1,1,1,1,1,1,1
113598,1,1,1,2,2,1,3,3,3,3,3,1,1,1,1
113612,1,2,2,2,2,1,1,1,1,1,1,2,4,2,1
113619,1,1,2,1,1,2,3,3,3,3,3,10,1,2,4
113635,1,1,1,1,1,6,3,3,3,3,3,6,1,1,1
113636,1,2,1,1,4,2,4,4,4,4,4,2,1,1,1
113638,1,1,1,2,2,4,1,1,1,1,1,2,4,2,1
113641,1,1,2,1,1,1,2,2,2,2,2,3,1,1,1
113643,,,,,,,,,,,,,,,
113659,,,,,,,,,,,,,,,
113661,1,2,1,1,3,2,2,2,2,2,2,1,1,2,1
113673,1,1,3,1,1,5,2,2,2,2,2,3,1,1,1
113704,1,1,2,2,2,3,1,1,1,1,1,2,2,3,3
113705,1,1,1,1,3,1,3,3,3,3,3,1,1,1,1
113709,1,1,2,1,2,3,1,1,1,1,1,6,2,3,3
113718,1,1,2,2,3,4,1,1,1,1,1,5,2,3,3
113728,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
113732,1,2,2,1,1,1,2,2,2,2,2,7,1,1,1
113738,1,2,3,2,2,2,2,2,2,2,2,8,7,5,11
113747,1,1,1,1,1,3,2,2,2,2,2,4,1,1,2
113766,1,1,1,1,1,3,4,4,4,4,4,4,1,1,2
113780,1,2,1,2,2,2,3,3,3,3,3,5,1,2,1
113789,1,1,2,1,2,3,3,3,3,3,3,2,1,1,1
113792,1,1,1,1,2,1,2,2,2,2,2,5,1,1,1
113804,1,2,3,3,2,2,2,2,2,2,2,7,3,4,5
113805,1,1,2,1,1,2,5,5,5,5,5,2,4,2,1
113808,1,1,1,2,1,1,3,3,3,3,3,3,1,1,1
113811,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1
113824,1,1,1,1,4,5,3,3,3,3,3,1,2,1,1
113825,1,1,1,2,1,3,3,3,3,3,3,4,1,3,9
113828,1,2,1,1,2,5,3,3,3,3,3,4,1,1,1
113837,1,1,1,1,2,2,5,5,5,5,5,10,11,5,12
113840,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1
113841,1,1,2,2,1,2,1,1,1,1,1,3,1,1,1
113879,1,1,1,2,1,5,4,4,4,4,4,10,6,8,7
113881,1,1,1,1,1,5,2,2,2,2,2,3,1,1,1
113882,1,1,2,1,3,1,2,2,2,2,2,3,1,1,1
113904,1,1,1,2,2,2,3,3,3,3,3,7,1,1,1
113906,1,2,1,2,1,3,4,4,4,4,4,4,1,1,1
113911,1,1,2,1,3,1,3,3,3,3,3,1,1,1,1
113912,1,2,2,2,2,1,6,6,6,6,6,2,1,1,1
113918,1,1,1,2,2,3,6,6,6,6,6,3,1,4,2
113920,1,1,1,1,3,5,2,2,2,2,2,4,1,2,1
113927,1,2,1,2,1,3,2,2,2,2,2,1,1,1,2
113930,1,2,1,3,1,2,4,4,4,4,4,8,3,4,9
113945,1,1,3,2,1,1,6,6,6,6,6,5,3,7,2
113946,1,2,1,1,3,1,1,1,1,1,1,2,1,1,1
113951,1,1,1,2,3,2,2,2,2,2,2,4,5,5,2
113953,1,2,2,2,4,3,4,4,4,4,4,2,4,3,3
113954,1,1,1,2,3,1,1,1,1,1,1,1,2,1,3
113960,1,1,2,1,1,2,4,4,4,4,4,4,5,5,2
113962,1,1,2,1,2,1,6,6,6,6,6,1,1,1,1
113968,1,2,1,1,2,3,4,4,4,4,4,1,6,8,9
113973,1,1,2,1,4,1,1,1,1,1,1,2,2,2,1
114008,1,1,2,2,3,5,1,1,1,1,1,1,1,1,1
114009,1,2,1,1,2,2,4,4,4,4,4,1,3,4,9
114013,1,1,3,1,1,1,3,3,3,3,3,6,1,8,4
114036,1,2,1,1,3,4,2,2,2,2,2,3,1,2,1
114038,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1
114054,1,1,1,1,2,3,3,3,3,3,3,2,1,1,1
114061,1,1,1,1,1,3,4,4,4,4,4,3,1,4,1
114068,1,2,1,2,2,1,2,2,2,2,2,9,1,1,1
114074,1,1,1,1,1,1,2,2,2,2,2,4,11,1,1
114096,1,1,1,1,2,2,6,6,6,6,6,3,1,1,1
114097,1,1,2,1,4,4,2,2,2,2,2,4,1,4,2
114112,1,1,1,1,2,1,6,6,6,6,6,6,1,1,1
114113,1,2,1,1,2,2,2,2,2,2,2,1,3,1,1
114134,1,1,2,4,4,1,1,1,1,1,1,9,4,9,10
114139,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1
114148,1,1,1,1,1,2,3,3,3,3,3,4,1,2,4
114151,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1
114152,1,2,2,2,2,5,2,2,2,2,2,3,1,2,1
114186,,,,,,,,,,,,,,,
114187,1,1,1,1,2,2,2,2,2,2,2,5,4,6,3
114188,1,1,1,2,2,2,2,2,2,2,2,2,7,5,11
114194,,,,,,,,,,,,,,,
114208,1,1,1,2,1,2,4,4,4,4,4,10,1,1,1
114233,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1
114235,1,2,2,1,2,1,1,1,1,1,1,1,1,4,4
114253,,,,,,,,,,,,,,,
114255,1,2,1,2,1,2,2,2,2,2,2,1,3,4,5
114258,1,1,1,1,1,2,2,2,2,2,2,7,3,1,4
114263,1,2,1,2,2,4,2,2,2,2,2,7,6,4,2
114269,1,2,1,2,2,3,6,6,6,6,6,4,1,1,1
114284,1,2,1,2,1,1,6,6,6,6,6,5,3,2,3
114290,1,2,1,1,1,1,7,7,7,7,7,4,1,1,1
114319,1,2,2,2,1,2,4,4,4,4,4,8,5,1,2
114321,,,,,,,,,,,,,,,
114332,,,,,,,,,,,,,,,
114333,1,2,1,2,1,1,1,1,1,1,1,4,2,2,3
114334,1,1,1,1,1,1,4,4,4,4,4,1,3,4,2
114350,1,1,1,1,3,3,4,4,4,4,4,5,3,1,1
114352,1,1,1,2,2,1,3,3,3,3,3,1,2,3,1
114355,1,2,1,1,1,2,1,1,1,1,1,4,1,1,1
114358,1,1,3,2,3,3,4,4,4,4,4,7,6,4,2
114361,1,2,1,2,2,2,7,7,7,7,7,1,3,10,7
114367,1,2,1,2,3,1,3,3,3,3,3,5,2,1,2
114380,,,,,,,,,,,,,,,
114385,1,2,2,2,3,6,2,2,2,2,2,11,1,2,4
114408,1,2,2,1,1,3,3,3,3,3,3,1,7,5,1
114418,1,1,2,1,3,1,2,2,2,2,2,6,3,1,4
114424,1,1,1,2,1,2,4,4,4,4,4,6,3,1,1
114431,1,2,3,2,1,2,1,1,1,1,1,3,2,5,1
114437,1,1,1,1,1,4,2,2,2,2,2,10,1,1,2
114449,,,,,,,,,,,,,,,
114478,1,2,2,2,1,3,1,1,1,1,1,3,2,3,3
114480,1,1,1,2,2,3,3,3,3,3,3,2,9,7,8
114490,1,1,1,2,4,1,2,2,2,2,2,6,5,5,4
114494,1,1,3,1,4,1,3,3,3,3,3,2,5,3,3
114495,1,2,1,2,1,4,1,1,1,1,1,3,1,2,1
114504,1,1,1,2,1,1,2,2,2,2,2,3,1,1,1
114509,1,1,1,2,2,1,2,2,2,2,2,4,1,1,2
114511,1,1,1,2,1,1,1,1,1,1,1,2,4,2,1
114520,,,,,,,,,,,,,,,
114522,1,1,2,1,1,2,1,1,1,1,1,5,8,2,1
114526,1,2,1,1,1,1,1,1,1,1,1,2,2,3,3
114527,1,1,1,1,2,1,1,1,1,1,1,5,4,2,1
114541,1,1,1,2,2,2,3,3,3,3,3,1,10,7,9
114553,1,1,1,2,1,1,2,2,2,2,2,5,4,2,1
114560,1,2,2,1,2,3,3,3,3,3,3,1,1,2,4
114588,1,1,1,2,2,2,4,4,4,4,4,1,1,1,2
114591,1,2,2,2,1,3,2,2,2,2,2,3,1,4,2
114592,1,2,1,1,2,3,1,1,1,1,1,3,2,3,3
114632,1,1,3,1,2,1,3,3,3,3,3,2,1,1,1
114641,1,1,1,1,1,5,1,1,1,1,1,1,2,1,1
114649,1,2,1,2,2,5,1,1,1,1,1,9,2,1,1
114658,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1
114673,1,1,1,1,2,1,2,2,2,2,2,3,1,1,1
114675,1,2,1,2,4,3,2,2,2,2,2,1,1,1,2
114676,1,2,2,1,3,4,1,1,1,1,1,2,1,2,1
114681,1,1,1,1,4,1,1,1,1,1,1,12,2,3,3
114691,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2
114696,,,,,,,,,,,,,,,
114698,1,2,3,2,2,1,1,1,1,1,1,5,5,2,1
114712,,,,,,,,,,,,,,,
114722,1,2,1,2,1,1,5,5,5,5,5,1,1,1,1
114725,1,2,3,1,4,2,2,2,2,2,2,9,1,2,1
114734,1,1,1,1,3,5,4,4,4,4,4,4,3,1,2
114766,1,2,2,2,1,6,3,3,3,3,3,5,1,1,1
114772,1,1,3,3,1,6,2,2,2,2,2,6,3,1,1
114777,1,1,1,1,1,2,1,1,1,1,1,5,2,1,3
114787,1,2,1,1,3,5,1,1,1,1,1,6,1,1,1
